Results
perplexity,17.937591055337535,Llama-3.2-1B,norm,yes,ptb,4
perplexity,10.191331023553841,Llama-3.1-8B,kvquant,yes,c4,4
perplexity,10.20540013349927,Llama-3.1-8B,chan,yes,c4,4
perplexity,9.902964807956034,Llama-3.1-8B,norm,yes,c4,4
perplexity,20.469000106085605,Llama-3.2-1B,kvquant,yes,ptb,4
perplexity,18.802541359788897,Llama-3.2-1B,chan,yes,ptb,4
perplexity,12.861217223832426,Llama-3.2-3B,chan,yes,ptb,4
perplexity,12.556646985057197,Llama-3.2-3B,norm,yes,ptb,4
perplexity,13.08029534421035,Llama-3.2-3B,kvquant,yes,ptb,4
perplexity,13.380281238755392,Llama-3.2-1B,norm,yes,c4,2
perplexity,10.58367012142158,Llama-3.1-8B,kvquant,yes,ptb,4
perplexity,10.392334907055975,Llama-3.1-8B,chan,yes,ptb,4
perplexity,10.220796682713011,Llama-3.1-8B,norm,yes,ptb,4
perplexity,13.540660389399152,Llama-3.2-1B,chan,yes,c4,2
perplexity,13.407227847814138,Llama-3.2-1B,kvquant,yes,c4,2
perplexity,10.86186138060044,Llama-3.2-3B,kvquant,yes,c4,2
perplexity,10.945131645807615,Llama-3.2-3B,chan,yes,c4,2
perplexity,10.851528742085206,Llama-3.2-3B,norm,yes,c4,2
perplexity,15.560758634051764,Llama-3.2-1B,norm,yes,ptb,2
perplexity,15.687440778417677,Llama-3.2-1B,chan,yes,ptb,2
perplexity,9.237412871122554,Llama-3.1-8B,kvquant,yes,c4,2
perplexity,9.294189667169446,Llama-3.1-8B,chan,yes,c4,2
perplexity,9.230036722492901,Llama-3.1-8B,norm,yes,c4,2
perplexity,15.467883057183865,Llama-3.2-1B,kvquant,yes,ptb,2
perplexity,11.68494177852349,Llama-3.2-3B,norm,yes,ptb,2
perplexity,11.685314356023532,Llama-3.2-3B,kvquant,yes,ptb,2
perplexity,11.734364746462067,Llama-3.2-3B,chan,yes,ptb,2
perplexity,9.681922750644416,Llama-3.1-8B,kvquant,yes,ptb,2
perplexity,9.736165741554215,Llama-3.1-8B,chan,yes,ptb,2
perplexity,9.681167156097807,Llama-3.1-8B,norm,yes,ptb,2
accuracy,[0.096],Llama-3.2-1B,norm,yes,niah_single_1,8
accuracy,[0.002],Llama-3.2-1B,chan,yes,niah_single_1,8
accuracy,[0.134],Llama-3.2-3B,chan,yes,niah_single_1,8
accuracy,[0.576],Llama-3.2-3B,norm,yes,niah_single_1,8
accuracy,[0.976],Llama-3.2-1B,norm,yes,niah_single_1,4
accuracy,[0.958],Llama-3.2-1B,chan,yes,niah_single_1,4
accuracy,[0.08],Llama-3.1-8B,chan,yes,niah_single_1,8
accuracy,[0.438],Llama-3.1-8B,norm,yes,niah_single_1,8
accuracy,[0.996],Llama-3.2-3B,chan,yes,niah_single_1,4
accuracy,[0.998],Llama-3.2-3B,norm,yes,niah_single_1,4
accuracy,[1.0],Llama-3.1-8B,chan,yes,niah_single_1,4
accuracy,[1.0],Llama-3.2-1B,chan,yes,niah_single_1,2
accuracy,[1.0],Llama-3.1-8B,norm,yes,niah_single_1,4
accuracy,[0.034],Llama-3.2-1B,norm,yes,niah_single_2,8
accuracy,[0.0],Llama-3.2-1B,chan,yes,niah_single_2,8
accuracy,[1.0],Llama-3.2-3B,chan,yes,niah_single_1,2
accuracy,[1.0],Llama-3.1-8B,chan,yes,niah_single_1,2
accuracy,[0.008],Llama-3.2-3B,chan,yes,niah_single_2,8
accuracy,[0.28],Llama-3.2-3B,norm,yes,niah_single_2,8
accuracy,[0.228],Llama-3.1-8B,norm,yes,niah_single_2,8
accuracy,[0.758],Llama-3.2-1B,chan,yes,niah_single_2,4
accuracy,[0.966],Llama-3.2-1B,norm,yes,niah_single_2,4
accuracy,[0.006],Llama-3.1-8B,chan,yes,niah_single_2,8
accuracy,[0.982],Llama-3.2-3B,norm,yes,niah_single_2,4
accuracy,[0.972],Llama-3.2-3B,chan,yes,niah_single_2,4
accuracy,[0.996],Llama-3.1-8B,norm,yes,niah_single_2,4
accuracy,[1.0],Llama-3.2-1B,chan,yes,niah_single_2,2
accuracy,[0.992],Llama-3.1-8B,chan,yes,niah_single_2,4
accuracy,[1.0],Llama-3.2-3B,chan,yes,niah_single_2,2
accuracy,[1.0],Llama-3.1-8B,chan,yes,niah_single_2,2
accuracy,[0.0],Llama-3.2-1B,kvquant,yes,niah_single_1,8
accuracy,[0.0],Llama-3.2-1B,kvquant,yes,niah_single_2,8
accuracy,[0.092],Llama-3.2-3B,kvquant,yes,niah_single_1,8
accuracy,[0.41],Llama-3.1-8B,kvquant,yes,niah_single_1,8
accuracy,[0.71],Llama-3.2-1B,kvquant,yes,niah_single_1,4
accuracy,[0.006],Llama-3.2-3B,kvquant,yes,niah_single_2,8
accuracy,[0.05],Llama-3.1-8B,kvquant,yes,niah_single_2,8
accuracy,[0.516],Llama-3.2-1B,kvquant,yes,niah_single_2,4
accuracy,[0.968],Llama-3.2-3B,kvquant,yes,niah_single_1,4
accuracy,[1.0],Llama-3.1-8B,kvquant,yes,niah_single_1,4
accuracy,[0.954],Llama-3.2-3B,kvquant,yes,niah_single_2,4
accuracy,[0.996],Llama-3.1-8B,kvquant,yes,niah_single_2,4
accuracy,[1.0],Llama-3.2-1B,kvquant,yes,niah_single_1,2
accuracy,[1.0],Llama-3.2-1B,kvquant,yes,niah_single_2,2
accuracy,[0.998],Llama-3.2-3B,kvquant,yes,niah_single_1,2
accuracy,[1.0],Llama-3.2-3B,kvquant,yes,niah_single_2,2
accuracy,[1.0],Llama-3.1-8B,kvquant,yes,niah_single_1,2
accuracy,[1.0],Llama-3.2-1B,norm,yes,niah_single_2,2
accuracy,[1.0],Llama-3.1-8B,kvquant,yes,niah_single_2,2
accuracy,[1.0],Llama-3.2-3B,norm,yes,niah_single_1,2
accuracy,[1.0],Llama-3.2-3B,norm,yes,niah_single_2,2
accuracy,[1.0],Llama-3.1-8B,norm,yes,niah_single_1,2
accuracy,[1.0],Llama-3.2-1B,norm,yes,niah_single_1,2
accuracy,[1.0],Llama-3.1-8B,norm,yes,niah_single_2,2
accuracy,[0.0],Llama-3.2-1B,chan,yes,niah_single_3,8
accuracy,[0.0],Llama-3.2-1B,norm,yes,niah_single_3,8
accuracy,[0.0],Llama-3.2-1B,kvquant,yes,niah_single_3,8
accuracy,[0.002],Llama-3.2-3B,norm,yes,niah_single_3,8
accuracy,[0.0],Llama-3.2-3B,chan,yes,niah_single_3,8
accuracy,[0.0],Llama-3.2-3B,kvquant,yes,niah_single_3,8
accuracy,[0.128],Llama-3.1-8B,norm,yes,niah_single_3,8
accuracy,[0.466],Llama-3.2-1B,norm,yes,niah_single_3,4
accuracy,[0.0],Llama-3.1-8B,chan,yes,niah_single_3,8
accuracy,[0.106],Llama-3.2-1B,chan,yes,niah_single_3,4
accuracy,[0.016],Llama-3.2-1B,kvquant,yes,niah_single_3,4
accuracy,[0.0],Llama-3.1-8B,kvquant,yes,niah_single_3,8
accuracy,[0.664],Llama-3.2-3B,chan,yes,niah_single_3,4
accuracy,[0.784],Llama-3.2-3B,norm,yes,niah_single_3,4
accuracy,[0.772],Llama-3.2-3B,kvquant,yes,niah_single_3,4
accuracy,[0.846],Llama-3.2-1B,norm,yes,niah_single_3,2
accuracy,[0.984],Llama-3.1-8B,norm,yes,niah_single_3,4
accuracy,[0.89],Llama-3.1-8B,kvquant,yes,niah_single_3,4
accuracy,[0.822],Llama-3.1-8B,chan,yes,niah_single_3,4
accuracy,[0.822],Llama-3.2-1B,chan,yes,niah_single_3,2
accuracy,[0.568],Llama-3.2-1B,kvquant,yes,niah_single_3,2
accuracy,[0.884],Llama-3.2-3B,chan,yes,niah_single_3,2
accuracy,[0.826],Llama-3.2-3B,kvquant,yes,niah_single_3,2
accuracy,[1.0],Llama-3.1-8B,norm,yes,niah_single_3,2
accuracy,[0.998],Llama-3.1-8B,chan,yes,niah_single_3,2
accuracy,[0.994],Llama-3.1-8B,kvquant,yes,niah_single_3,2
accuracy,[0.0],Llama-3.2-1B,chan,yes,niah_multikey_3,4
accuracy,[0.0],Llama-3.2-1B,kvquant,yes,niah_multikey_3,4
accuracy,[0.13],Llama-3.2-1B,chan,yes,niah_multikey_3,2
accuracy,[0.0],Llama-3.2-1B,norm,yes,niah_multikey_3,4
accuracy,[0.232],Llama-3.2-1B,norm,yes,niah_multikey_3,2
accuracy,[0.012],Llama-3.2-1B,kvquant,yes,niah_multikey_3,2
accuracy,[0.128],Llama-3.2-3B,norm,yes,niah_multikey_3,4
accuracy,[0.004],Llama-3.2-3B,chan,yes,niah_multikey_3,4
accuracy,[0.012],Llama-3.2-3B,kvquant,yes,niah_multikey_3,4
accuracy,[0.84],Llama-3.2-3B,norm,yes,niah_multikey_3,2
accuracy,[0.48],Llama-3.1-8B,norm,yes,niah_multikey_3,4
accuracy,[0.856],Llama-3.2-3B,chan,yes,niah_multikey_3,2
accuracy,[0.076],Llama-3.1-8B,chan,yes,niah_multikey_3,4
accuracy,[0.056],Llama-3.1-8B,kvquant,yes,niah_multikey_3,4
accuracy,[0.83],Llama-3.2-3B,kvquant,yes,niah_multikey_3,2
accuracy,[0.984],Llama-3.1-8B,norm,yes,niah_multikey_3,2
accuracy,[0.974],Llama-3.1-8B,chan,yes,niah_multikey_3,2
accuracy,[0.954],Llama-3.1-8B,kvquant,yes,niah_multikey_3,2
accuracy,[0.09320000000000031],Llama-3.2-1B,chan,yes,ruler_cwe,4
accuracy,[0.055400000000000046],Llama-3.2-1B,kvquant,yes,ruler_cwe,4
accuracy,[0.0942000000000003],Llama-3.2-1B,norm,yes,ruler_cwe,4
accuracy,[0.30519999999999975],Llama-3.2-3B,norm,yes,ruler_cwe,4
accuracy,[0.4722000000000001],Llama-3.2-3B,chan,yes,ruler_cwe,4
accuracy,[0.2717999999999998],Llama-3.2-3B,kvquant,yes,ruler_cwe,4
accuracy,[0.9069999999999978],Llama-3.1-8B,norm,yes,ruler_cwe,4
accuracy,[0.1929999999999999],Llama-3.2-1B,norm,yes,ruler_cwe,2
accuracy,[0.17599999999999988],Llama-3.2-1B,chan,yes,ruler_cwe,2
accuracy,[0.9129999999999987],Llama-3.1-8B,chan,yes,ruler_cwe,4
accuracy,[0.15500000000000014],Llama-3.2-1B,kvquant,yes,ruler_cwe,2
accuracy,[0.8315999999999991],Llama-3.1-8B,kvquant,yes,ruler_cwe,4
accuracy,[0.32100000000000006],Llama-3.2-3B,chan,yes,ruler_cwe,2
accuracy,[0.26120000000000004],Llama-3.2-3B,kvquant,yes,ruler_cwe,2
accuracy,[0.9519999999999978],Llama-3.1-8B,norm,yes,ruler_cwe,2
accuracy,[0.9401999999999986],Llama-3.1-8B,kvquant,yes,ruler_cwe,2
accuracy,[0.09320000000000031],Llama-3.2-1B,chan,yes,ruler_cwe,4
accuracy,[0.0942000000000003],Llama-3.2-1B,norm,yes,ruler_cwe,4
accuracy,[0.9499999999999977],Llama-3.1-8B,chan,yes,ruler_cwe,2
accuracy,[0.055400000000000046],Llama-3.2-1B,kvquant,yes,ruler_cwe,4
accuracy,[0.4722000000000001],Llama-3.2-3B,chan,yes,ruler_cwe,4
accuracy,[0.2717999999999998],Llama-3.2-3B,kvquant,yes,ruler_cwe,4
accuracy,[0.30519999999999975],Llama-3.2-3B,norm,yes,ruler_cwe,4
accuracy,[0.1929999999999999],Llama-3.2-1B,norm,yes,ruler_cwe,2
accuracy,[0.9069999999999978],Llama-3.1-8B,norm,yes,ruler_cwe,4
accuracy,[0.17599999999999988],Llama-3.2-1B,chan,yes,ruler_cwe,2
accuracy,[0.15500000000000014],Llama-3.2-1B,kvquant,yes,ruler_cwe,2
accuracy,[0.9129999999999987],Llama-3.1-8B,chan,yes,ruler_cwe,4
accuracy,[0.8315999999999991],Llama-3.1-8B,kvquant,yes,ruler_cwe,4
accuracy,[0.26120000000000004],Llama-3.2-3B,kvquant,yes,ruler_cwe,2
accuracy,[0.24500000000000013],Llama-3.2-3B,norm,yes,ruler_cwe,2
accuracy,[0.17949999999999997],Llama-3.2-1B,norm,yes,ruler_qa_squad,4
accuracy,[0.32100000000000006],Llama-3.2-3B,chan,yes,ruler_cwe,2
perplexity,8.419857515119954,LLaMA-2-7B-32K,norm,no,c4,4
perplexity,56.262994240553745,LLaMA-2-7B-32K,norm,no,c4,8
perplexity,9.846958806443263,LLaMA-2-7B-32K,norm,no,c4,4
perplexity,79.297970445045,LLaMA-2-7B-32K,norm,no,c4,8
accuracy,[0.17949999999999997],Llama-3.2-1B,norm,yes,ruler_qa_squad,4
perplexity,6.8876816794942055,LLaMA-2-7B-32K,norm,no,wikitext2,4
perplexity,71.37602091858594,LLaMA-2-7B-32K,norm,no,wikitext2,8
